layer_type,fp16,LR,d_model (encoder_embed_dim),d_ffn (encoder_ffn_embed_dim),n_heads (encoder_attention_heads),d_head (encoder_head_dim),n_layers (encoder_layers),d_model (decoder_embed_dim),d_ffn (decoder_ffn_embed_dim),n_heads (decoder_attention_heads),d_head (decoder_head_dim),n_layers (decoder_layers),Total Params (formula) (no bias or LayerNorm params),dropout,batch size (max-tokens),trainable params (fairseq log),application_id,experiment,BEST_BLEU_VAL_EPOCH_10,BEST_BLEU_VAL_EPOCH_20,BEST_BLEU_VAL_EPOCH_30,BEST_BLEU_VAL_EPOCH_120,BEST_LOSS_VAL_EPOCH_10,BEST_LOSS_VAL_EPOCH_20,BEST_LOSS_VAL_EPOCH_30,BEST_LOSS_VAL_EPOCH_120,BEST_LOSS_TRAIN_EPOCH_10,BEST_LOSS_TRAIN_EPOCH_20,BEST_LOSS_TRAIN_EPOCH_30,BEST_LOSS_TRAIN_EPOCH_-1,philly_compute_tim,epoch 1,epoch 2,epoch 3,epoch 4,epoch 30,Median
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_1,1583898264103_235507,9f0416af,30.67000008,32.63000107,32.86999893,32.86999893,4.195000172,4.080999851,4.080999851,4.080999851,3.881000042,3.204999924,2.871999979,2.16899991,,353.552,206.747,522.392,394.454,437.14,394.454
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_0,1583898264103_235506,9f0416af,31.20000076,32.97999954,33.04999924,33.04999924,4.142000198,4.03399992,4.03399992,4.03399992,3.812000036,3.114000082,2.769000053,2.094000101,,181.965,180.842,184.356,179.358,178.493,180.842
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_1,1583898264103_235475,9f0416af,31.35000038,32.97999954,33.02999878,33.02999878,4.129000187,4.044000149,4.044000149,4.044000149,3.812999964,3.114000082,2.767999887,2.094000101,,184.302,179.971,180.04,182.059,180.945,180.945
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_0,1583898264103_235471,9f0416af,31.5,33.04999924,33.04999924,33.04999924,4.122000217,4.045000076,4.045000076,4.045000076,3.84800005,3.036000013,2.673000097,2.049000025,,201.363,199.954,200.907,200.38,220.691,200.907
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_1,1583898264103_235504,9f0416af,31.69000053,33.00999832,33.00999832,33.00999832,4.116000175,4.050000191,4.050000191,4.050000191,3.782000065,3.059999943,2.700000048,2.048000097,,208.809,206.535,205.015,205.381,204.28,205.381
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_0,1583898264103_235541,9f0416af,31.47999954,33.22000122,33.22000122,33.22000122,4.117000103,4.032000065,4.032000065,4.032000065,3.746000051,3.002000093,2.631000042,2.00999999,,242.64,232.735,473.547,238.577,229.012,238.577
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_1,1583898264103_235530,9f0416af,31.29000092,33.11000061,33.11000061,33.11000061,4.152999878,4.032000065,4.032000065,4.032000065,3.743000031,3.000999928,2.631000042,2.00999999,,230.807,228.955,226.56,227.666,235.319,228.955
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_0,1583898264103_235542,9f0416af,,,,,,,,,,,,,,249.077,247.723,,,,248.4
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_1,1583898264103_235525,9f0416af,31.64999962,32.97000122,32.97000122,32.97000122,4.125,4.026000023,4.026000023,4.026000023,3.709000111,2.944999933,2.569000006,1.980999947,,246.798,245.128,244.887,245.32,247.395,245.32
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_0,1583898264103_235518,9f0416af,32.00999832,32.81999969,32.81999969,32.81999969,4.058000088,4.005000114,4.005000114,4.005000114,3.5,2.565999985,2.211999893,1.860000014,,496.857,979.845,482.879,479.452,483.825,483.825
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_1,1583898264103_235524,9f0416af,32.34999847,32.95000076,32.95000076,32.95000076,4.015999794,4.004000187,4.004000187,4.004000187,3.5,2.566999912,2.211999893,1.860999942,,489.12,492.281,490.947,980.628,494.165,492.281
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_0,1583898264103_235493,9f0416af,26.26000023,29.07999992,29.40999985,30.03000069,4.84499979,4.620999813,4.589000225,4.589000225,4.531000137,4.056000233,3.852999926,3.345999956,,39.084,77.765,37.333,37.756,45.187,39.084
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_1,1583898264103_235485,9f0416af,25.59000015,28.59000015,29.5,29.96999931,4.887000084,4.639999866,4.596000195,4.59100008,4.625,4.085999966,3.867000103,3.345999956,,39.543,37.961,37.468,37.464,37.305,37.468
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_0,1583898264103_235544,9f0416af,28.29999924,31.37999916,31.82999992,32.13999939,4.56400013,4.320000172,4.287000179,4.287000179,4.217999935,3.719000101,3.490999937,2.898000002,,66.702,127.757,61.369,60.715,62.342,62.342
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_1,1583898264103_235535,9f0416af,29.19000053,31.61000061,32.00999832,32.11000061,4.492000103,4.320000172,4.296000004,4.296000004,4.217000008,3.717999935,3.490999937,2.898000002,,63.576,125.574,60.886,61.025,64.806,63.576
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_0,1583898264103_235543,9f0416af,29.20000076,31.90999985,32.50999832,32.63999939,4.407000065,4.204999924,4.197000027,4.197000027,4.143000126,3.548000097,3.280999899,2.61500001,,89.037,84.782,89.113,86.422,91.413,89.037
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_1,1583898264103_235546,9f0416af,29.20000076,31.85000038,32.43000031,32.49000168,4.407000065,4.205999851,4.197999954,4.197999954,4.143000126,3.548000097,3.280999899,2.614000082,,90.111,93.714,94.318,93.378,93.067,93.378
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_0,1583898264103_235480,9f0416af,30.12999916,32.34999847,32.83000183,32.83000183,4.309999943,4.157999992,4.152999878,4.152999878,4.045000076,3.420000076,3.125999928,2.417000055,,109.583,108.656,109.456,108.967,109.384,109.384
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_1,1583898264103_235552,9f0416af,30.12999916,32.61999893,32.79999924,32.79999924,4.309999943,4.15899992,4.15899992,4.15899992,4.045000076,3.346999884,3.082999945,2.417000055,,121.737,118.765,113.646,118.289,110.583,118.289
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_0,1583898264103_235511,9f0416af,30.02000046,32.63999939,32.84999847,32.84999847,4.258999825,4.104000092,4.104000092,4.104000092,3.969000101,3.308000088,2.993999958,2.282000065,,134.668,131.524,132.743,134.685,133.228,133.228
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_1,1583898264103_235522,9f0416af,30.19000053,32.68999863,32.77999878,32.77999878,4.257999897,4.104000092,4.104000092,4.104000092,3.969000101,3.309000015,2.994999886,2.282999992,,133.741,129.426,128.853,130.35,134.131,130.35
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_0,1583898264103_235536,9f0416af,30.92000008,32.84999847,32.88999939,32.88999939,4.193999767,4.090000153,4.090000153,4.090000153,3.897000074,3.220999956,2.891000032,2.190999985,,168.988,162.899,161.1,163.041,155.965,162.899
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_1,1583898264103_235527,9f0416af,30.86000061,32.72999954,32.95999908,32.95999908,4.199999809,4.087999821,4.087999821,4.087999821,3.897000074,3.220999956,2.891000032,2.190999985,,157.293,157.97,157.54,158.138,159.26,157.97
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_0,1583898264103_235503,9f0416af,31.42000008,33.09000015,33.09000015,33.09000015,4.132999897,4.048999786,4.048999786,4.048999786,3.818000078,3.082999945,2.759000063,2.114000082,,181.803,359.473,537.555,177.705,188.521,188.521
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_1,1583898264103_235550,9f0416af,31.38999939,33.04000092,33.15999985,33.15999985,4.142000198,4.046000004,4.046000004,4.046000004,3.819000006,3.128000021,2.786999941,2.114000082,,189.155,182.512,181.571,186.999,179.438,182.512
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_0,1583898264103_235499,9f0416af,31.19000053,33.09999847,33.09999847,33.09999847,4.157000065,4.065000057,4.065000057,4.065000057,3.799999952,3.075999975,2.717999935,2.065999985,,200.454,203.57,202.756,203.133,198.267,202.756
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_1,1583898264103_235489,9f0416af,31.19000053,33.04000092,33.04000092,33.04000092,4.149000168,4.063000202,4.063000202,4.063000202,3.686000109,3.009000063,2.667999983,2.065999985,,200.375,401.589,,826.242,211.767,306.678
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_0,1583898264103_235491,9f0416af,31.37000084,32.81999969,33.04000092,33.04000092,4.140999794,4.046000004,4.046000004,4.046000004,3.821000099,3.015000105,2.648000002,2.025000095,,226.83,458.586,243.499,243.53,228.451,243.499
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_1,1583898264103_235553,9f0416af,31.38999939,33.02999878,33.02999878,33.02999878,4.157999992,4.040999889,4.040999889,4.040999889,3.756000042,3.015000105,2.648999929,2.026000023,,232.907,230.963,462.876,232.677,231.039,232.677
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_0,1583898264103_235517,9f0416af,,,,,,,,,,,,,,250.68,250.277,250.821,250.891,,250.7505
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_1,1583898264103_235476,9f0416af,31.48999977,32.86000061,32.86000061,32.86000061,4.112999916,4.03399992,4.03399992,4.03399992,3.726000071,2.959000111,2.585000038,1.993000031,,257.441,255.255,255.085,254.804,255.406,255.255
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_0,1583898264103_235495,9f0416af,29.81999969,32.52999878,32.52999878,32.52999878,4.210999966,4.013000011,4.013000011,4.013000011,3.503999949,2.575999975,2.223999977,1.896000028,,484.743,485.725,977.976,490.543,503.277,490.543
crs_--strategy_det_top_k__k_64,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_1,1583898264103_235481,9f0416af,32.04000092,32.54000092,32.54000092,32.54000092,4.050000191,4.015999794,4.015999794,4.015999794,3.582000017,2.575999975,2.224999905,1.866000056,,481.274,478.097,476.927,477.656,488.121,478.097
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_0,1583898264103_235479,9f0416af,25.62000084,28.85000038,29.88999939,30.40999985,4.906000137,4.632999897,4.580999851,4.577000141,4.614999771,4.071000099,3.842999935,3.313999891,,37.83,37.055,37.25,38.06,36.979,37.25
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_1,1583898264103_235548,9f0416af,24.73999977,28.80999947,29.65999985,30.45999908,4.93200016,4.650000095,4.584000111,4.584000111,4.612999916,4.070000172,3.832999945,3.313999891,,38.324,37.697,83.45,45.221,37.551,38.324
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_0,1583898264103_235531,9f0416af,,,,,,,,,,,,,,61.927,62.463,61.891,64.683,,62.195
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_1,1583898264103_235547,9f0416af,28.43000031,31.23999977,31.76000023,32.02999878,4.541999817,4.306000233,4.296000004,4.296000004,4.295000076,3.729000092,3.482000113,2.865999937,,63.388,131.719,67.349,68.87,63.022,67.349
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_0,1583898264103_235487,9f0416af,29.09000015,31.84000015,32.61000061,32.66999817,4.413000107,4.210000038,4.197000027,4.197000027,4.130000114,3.532999992,3.263000011,2.585000038,,84.733,170.575,84.997,85.293,85.764,85.293
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_1,1583898264103_235540,9f0416af,29.10000038,31.75,32.5,32.5,4.415999889,4.205999851,4.191999912,4.191999912,4.131000042,3.53399992,3.242000103,2.584000111,,94.175,90.249,89.953,176.324,85.587,90.249
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_0,1583898264103_235488,9f0416af,30.32999992,32.59999847,32.97000122,32.97000122,4.296000004,4.144999981,4.137000084,4.137000084,4.019999981,3.397000074,3.104000092,2.391000032,,108.671,112.403,110.79,110.385,109.705,110.385
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_1,1583898264103_235501,9f0416af,30.32999992,32.59999847,33.13999939,33.13999939,4.296000004,4.132999897,4.131999969,4.131999969,4.019999981,3.398999929,3.105000019,2.391000032,,110.875,109.163,110.289,110.503,109.517,110.289
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_0,1583898264103_235532,9f0416af,30.40999985,32.74000168,32.88999939,32.88999939,4.243000031,4.085000038,4.085000038,4.085000038,3.948999882,3.244999886,2.947000027,2.255000114,,145.101,142.841,141.942,142.892,132.028,142.841
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_1,1583898264103_235478,9f0416af,30.40999985,32.74000168,32.84999847,32.84999847,4.243000031,4.085000038,4.085000038,4.085000038,3.948999882,3.286000013,2.969000101,2.255000114,,139.068,136.142,136.129,138.223,133.824,136.142
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_0,1583898264103_235538,9f0416af,31.42000008,32.61999893,32.90999985,32.90999985,4.142000198,4.079999924,4.079999924,4.079999924,3.881999969,3.207000017,2.849999905,2.16899991,,154.771,155.98,155.949,156.914,158.056,155.98
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_1,1583898264103_235523,9f0416af,30.88999939,32.81000137,32.81000137,32.81000137,4.204999924,4.071000099,4.071000099,4.071000099,3.881999969,3.207000017,2.875,2.16899991,,166.525,165.589,164.703,164.028,155.321,164.703
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_0,1583898264103_235484,9f0416af,31.34000015,33.18000031,33.18000031,33.18000031,4.137000084,4.034999847,4.034999847,4.034999847,3.812000036,3.114000082,2.769000053,2.092999935,,183.996,181.457,181.714,180.137,181.862,181.714
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_1,1583898264103_235496,9f0416af,31.15999985,33.16999817,33.16999817,33.16999817,4.170000076,4.038000107,4.038000107,4.038000107,3.812000036,3.11500001,2.769000053,2.094000101,,179.131,180.711,180.56,180.708,182.879,180.708
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_0,1583898264103_235508,9f0416af,31.35000038,32.95999908,32.95999908,32.95999908,4.157000065,4.039000034,4.039000034,4.039000034,3.779000044,3.058000088,2.697999954,2.046999931,,221.961,225.295,227.044,226.502,230.227,226.502
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_1,1583898264103_235482,9f0416af,31.35000038,32.95999908,32.95999908,32.95999908,4.157000065,4.039000034,4.039000034,4.039000034,3.779000044,3.058000088,2.697999954,2.048000097,,201.962,200.854,199.125,199.516,404.437,200.854
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_0,1583898264103_235512,9f0416af,31.52000046,33.25999832,33.25999832,33.25999832,4.111999989,4.024000168,4.024000168,4.024000168,3.744999886,2.950999975,2.602999926,2.00999999,,224.92,222.705,224.982,223.777,230.661,224.92
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_1,1583898264103_235551,9f0416af,31.54999924,33.09000015,33.09000015,33.09000015,4.132999897,4.022999763,4.022999763,4.022999763,3.812999964,2.950999975,2.602999926,2.009000063,,237.765,233.57,232.345,235.443,1450.1,235.443
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_0,1583898264103_235516,9f0416af,32.04000092,32.95999908,32.95999908,32.95999908,4.092000008,4.026000023,4.026000023,4.026000023,3.711999893,2.947999954,2.542999983,1.980000019,,249.094,505.863,254.864,519.846,247.021,254.864
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_1,1583898264103_235470,9f0416af,31.84000015,32.90000153,32.90000153,32.90000153,4.09499979,4.028999805,4.028999805,4.028999805,3.657999992,2.898999929,2.54399991,1.980999947,,245.541,245.306,245.501,245.794,258.31,245.541
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_0,1583898264103_235520,9f0416af,32.15000153,32.81000137,32.81000137,32.81000137,4.039000034,4.004000187,4.004000187,4.004000187,3.505000114,2.568000078,2.211999893,1.860000014,,486.861,493.404,494.016,490.31,491.154,491.154
crs_--strategy_det_top_k__k_256,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_1,1583898264103_235472,9f0416af,32.13999939,32.70999908,32.70999908,32.70999908,4.028999805,4.005000114,4.005000114,4.005000114,3.500999928,2.565999985,2.210999966,1.860000014,,473.097,472.776,472.743,473.294,1356.6,473.097
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_0,1583898264103_255851,4412cc3b,27.36000061,29.64999962,30.10000038,30.10000038,4.754000187,4.65199995,4.65199995,4.65199995,4.166999817,3.582000017,3.319000006,2.569999933,,66.806,132.924,203.063,68.019,68.609,68.609
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_1,1583898264103_255868,4412cc3b,28.05999947,30.04000092,30.30999947,30.30999947,4.721000195,4.644000053,4.644000053,4.644000053,4.168000221,3.546000004,3.272000074,2.569000006,,,133.066,64.663,65.295,67.139,66.217
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_0,1583898264103_255854,4412cc3b,29.76000023,31.60000038,31.80999947,31.80999947,4.44299984,4.337999821,4.337999821,4.337999821,3.930000067,3.226999998,2.88499999,2.171999931,,115.92,113.349,113.843,114.09,112.698,113.843
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_1,1583898264103_255865,4412cc3b,29.67000008,31.55999947,31.90999985,31.90999985,4.43200016,4.335999966,4.335999966,4.335999966,3.928999901,3.226999998,2.88499999,2.171999931,,117.479,116.548,116.686,117.564,113.809,116.686
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_0,1583898264103_255852,4412cc3b,31.05999947,32.43999863,32.43999863,32.43999863,4.264999866,4.212999821,4.212999821,4.212999821,3.842999935,2.996999979,2.618999958,2.019000053,,162.297,163.03,163.726,161.481,160.573,162.297
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_1,1583898264103_255871,4412cc3b,30.93000031,32.20000076,32.38000107,32.38000107,4.289999962,4.208000183,4.208000183,4.208000183,3.772000074,2.947000027,2.592000008,2.019000053,,165.109,165.156,164.695,165.042,161.539,165.042
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_0,1583898264103_255870,4412cc3b,31.55999947,32.74000168,32.74000168,32.74000168,4.18599987,4.149000168,4.149000168,4.149000168,3.51699996,2.773000002,2.420000076,1.947000027,,213.527,424.273,640.01,214.212,208.721,214.212
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_1,1583898264103_255847,4412cc3b,31.55999947,32.77000046,32.77000046,32.77000046,4.188000202,4.15199995,4.15199995,4.15199995,3.64199996,2.825000048,2.444000006,1.94599998,,213.836,212.001,213.587,213.606,213.433,213.587
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_0,1583898264103_255863,4412cc3b,31.67000008,32.65000153,32.65000153,32.77000046,4.15500021,4.127999783,4.127999783,4.127999783,3.565999985,2.726000071,2.328999996,1.904999971,,266.841,264.744,265.039,265.169,266.509,265.169
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_1,1583898264103_255842,4412cc3b,31.42000008,32.81000137,32.81000137,32.88000107,4.160999775,4.125,4.125,4.125,3.563999891,2.697999954,2.328999996,1.904999971,,263.876,262.582,518.283,256.508,255.257,262.582
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_0,1583898264103_255839,4412cc3b,,,,,,,,,,,,,,313.461,312.184,308.977,,,312.184
crs_--strategy_single_norm__k_64,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_1,1583898264103_255884,4412cc3b,,,,,,,,,,,,,,311.55,311.39,311.093,,,311.39
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_0,1583898264103_255855,4412cc3b,27.45000076,29.98999977,30.56999969,30.56999969,4.755000114,4.636000156,4.636000156,4.636000156,4.270999908,3.615999937,3.323999882,2.555000067,,68.331,67.288,67.029,67.781,67.877,67.781
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_1,1583898264103_255885,4412cc3b,27.37999916,29.92000008,30.37999916,30.46999931,4.770999908,4.638999939,4.638999939,4.638999939,4.159999847,3.576999903,3.289999962,2.555999994,,67.472,66.868,,136.042,67.55,67.511
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_0,1583898264103_255843,4412cc3b,30.06999969,31.76000023,31.76000023,31.76000023,4.40899992,4.322000027,4.322000027,4.322000027,3.861999989,3.174999952,2.848999977,2.164000034,,117.44,115.279,115.133,115.987,119.629,115.987
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_1,1583898264103_255881,4412cc3b,30.13999939,31.92000008,31.92000008,31.92000008,4.420000076,4.328999996,4.328999996,4.328999996,3.759000063,3.137000084,2.825999975,2.164999962,,,235.344,355.354,116.485,115.878,175.9145
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_0,1583898264103_255856,4412cc3b,30.93000031,32.43999863,32.43999863,32.43999863,4.276000023,4.197000027,4.197000027,4.197000027,3.763999939,2.967000008,2.585000038,2.012000084,,166.047,163.705,163.595,164.442,166.273,164.442
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_1,1583898264103_255876,4412cc3b,30.73999977,32.43999863,32.43999863,32.43999863,4.256999969,4.19299984,4.19299984,4.19299984,3.545000076,2.897000074,2.559999943,2.012000084,,168.435,166.668,166.826,166.837,164.31,166.826
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_0,1583898264103_255841,4412cc3b,31.77000046,32.59999847,32.59999847,32.70000076,4.171999931,4.147999763,4.147999763,4.147999763,3.638000011,2.766000032,2.391000032,1.942000031,,219.562,217.266,216.912,217.119,219.926,217.266
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_1,1583898264103_255878,4412cc3b,,,,,,,,,,,,,,218.67,434.869,216.31,,,218.67
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_0,1583898264103_255862,4412cc3b,,,,,,,,,,,,,,264.311,261.71,263.504,264.055,,263.7795
